|,||,||__rssi1,||__rssi2,||__rssi3,||__x1,||__x2,||__x3,||__y1,||__y2,||__y3
,1548736286172,-89,-73,-88,11,33,29,29,14.2,33.5
,1548736288412,-94,-74,-88,11,33,29,29,14.2,33.5
,1548736292895,-90,-71,-83,11,33,29,29,14.2,33.5
,1548736294022,-90,-71,-85,11,33,29,29,14.2,33.5
,1548736301839,-93,-77,-92,11,33,29,29,14.2,33.5
,1548736304067,-91,-75,-88,11,33,29,29,14.2,33.5
,1548736307432,-87,-74,-83,11,33,29,29,14.2,33.5
,1548736314186,-88,-70,-89,11,33,29,29,14.2,33.5
,1548736316443,-92,-75,-88,11,33,29,29,14.2,33.5
,1548736330080,-82,-70,-77,11,33,29,29,14.2,33.5
,1548736331193,-84,-69,-73,11,33,29,29,14.2,33.5
,1548736334544,-84,-69,-77,11,33,29,29,14.2,33.5
,1548736335656,-91,-76,-95,11,33,29,29,14.2,33.5
,1548736340119,-83,-71,-84,11,33,29,29,14.2,33.5
,1548736343455,-83,-73,-81,11,33,29,29,14.2,33.5
,1548736345696,-84,-69,-77,11,33,29,29,14.2,33.5
,1548736347937,-80,-69,-77,11,33,29,29,14.2,33.5
,1548736350194,-90,-75,-90,11,33,29,29,14.2,33.5
,1548736351322,-91,-74,-87,11,33,29,29,14.2,33.5
,1548736352433,-93,-74,-88,11,33,29,29,14.2,33.5
,1548736354674,-90,-76,-90,11,33,29,29,14.2,33.5
,1548736355787,-84,-72,-82,11,33,29,29,14.2,33.5
,1548736356898,-83,-67,-82,11,33,29,29,14.2,33.5
,1548736358031,-86,-71,-84,11,33,29,29,14.2,33.5
,1548736359139,-82,-71,-83,11,33,29,29,14.2,33.5
,1548736381903,-84,-78,-77,11,33,29,29,14.2,33.5
,1548736388656,-81,-81,-81,11,33,29,29,14.2,33.5
,1548736393152,-91,-83,-81,11,33,29,29,14.2,33.5
,1548736397633,-81,-92,-78,11,33,29,29,14.2,33.5
,1548736410014,-83,-85,-78,11,33,29,29,14.2,33.5
,1548736411125,-81,-88,-80,11,33,29,29,14.2,33.5
,1548736412253,-80,-90,-79,11,33,29,29,14.2,33.5
,1548736415606,-85,-75,-80,11,33,29,29,14.2,33.5
,1548736421183,-92,-85,-79,11,33,29,29,14.2,33.5
,1548736422312,-93,-78,-79,11,33,29,29,14.2,33.5
,1548736425680,-86,-80,-77,11,33,29,29,14.2,33.5
,1548736429051,-88,-76,-78,11,33,29,29,14.2,33.5
,1548736430178,-80,-80,-78,11,33,29,29,14.2,33.5
,1548736431290,-80,-77,-78,11,33,29,29,14.2,33.5
,1548736434658,-88,-83,-81,11,33,29,29,14.2,33.5
,1548736435786,-95,-82,-82,11,33,29,29,14.2,33.5
,1548736444922,-81,-77,-84,11,33,29,29,14.2,33.5
,1548736452787,-86,-83,-82,11,33,29,29,14.2,33.5
,1548736453915,-84,-84,-82,11,33,29,29,14.2,33.5
,1548736455044,-82,-84,-83,11,33,29,29,14.2,33.5
,1548736458429,-81,-81,-79,11,33,29,29,14.2,33.5
,1548736459557,-84,-82,-78,11,33,29,29,14.2,33.5
,1548736460687,-87,-74,-79,11,33,29,29,14.2,33.5
,1548736461797,-86,-75,-83,11,33,29,29,14.2,33.5
,1548736462926,-86,-75,-83,11,33,29,29,14.2,33.5
,1548736464054,-85,-74,-82,11,33,29,29,14.2,33.5
,1548736466295,-87,-88,-82,11,33,29,29,14.2,33.5
,1548736467408,-84,-87,-81,11,33,29,29,14.2,33.5
,1548736468542,-85,-87,-83,11,33,29,29,14.2,33.5
,1548736469648,-86,-92,-82,11,33,29,29,14.2,33.5
,1548736475242,-86,-75,-89,11,33,29,29,14.2,33.5
,1548736476352,-84,-74,-85,11,33,29,29,14.2,33.5
,1548736477464,-84,-74,-82,11,33,29,29,14.2,33.5
,1548736533009,-94,-82,-84,11,33,29,29,14.2,33.5
,1548736536377,-91,-82,-84,11,33,29,29,14.2,33.5
,1548736538634,-90,-88,-82,11,33,29,29,14.2,33.5
,1548736547597,-92,-84,-92,11,33,29,29,14.2,33.5
,1548736549838,-94,-91,-82,11,33,29,29,14.2,33.5
,1548736553207,-92,-86,-85,11,33,29,29,14.2,33.5
,1548736561075,-94,-83,-87,11,33,29,29,14.2,33.5
,1548736567763,-88,-85,-81,11,33,29,29,14.2,33.5
,1548736576726,-92,-81,-88,11,33,29,29,14.2,33.5
,1548736582302,-92,-86,-83,11,33,29,29,14.2,33.5
,1548736584542,-91,-89,-82,11,33,29,29,14.2,33.5
,1548736590136,-94,-83,-81,11,33,29,29,14.2,33.5
,1548736596857,-95,-88,-79,11,33,29,29,14.2,33.5
,1548736621522,-93,-82,-87,11,33,29,29,14.2,33.5
,1548736624890,-93,-76,-82,11,33,29,29,14.2,33.5
,1548736626003,-90,-79,-82,11,33,29,29,14.2,33.5
,1548736677184,-85,-83,-91,11,33,29,29,14.2,33.5
,1548736679425,-82,-84,-94,11,33,29,29,14.2,33.5
,1548736683921,-95,-78,-84,11,33,29,29,14.2,33.5
,1548736691756,-86,-92,-92,11,33,29,29,14.2,33.5
,1548736741135,-93,-86,-83,11,33,29,29,14.2,33.5
,1548736742245,-88,-85,-84,11,33,29,29,14.2,33.5
,1548736746726,-89,-86,-81,11,33,29,29,14.2,33.5
,1548736751209,-92,-90,-87,11,33,29,29,14.2,33.5
,1548736755689,-88,-80,-85,11,33,29,29,14.2,33.5
,1548736765762,-91,-92,-91,11,33,29,29,14.2,33.5
,1548736766874,-88,-93,-84,11,33,29,29,14.2,33.5
,1548736780316,-89,-89,-90,11,33,29,29,14.2,33.5
,1548736782557,-88,-88,-83,11,33,29,29,14.2,33.5
,1548736788150,-89,-79,-84,11,33,29,29,14.2,33.5
,1548736802720,-90,-80,-87,11,33,29,29,14.2,33.5
,1548736815051,-91,-90,-84,11,33,29,29,14.2,33.5
,1548736830519,-89,-84,-86,11,33,29,29,14.2,33.5
,1548736832756,-93,-83,-80,11,33,29,29,14.2,33.5
,1548736865299,-83,-80,-82,11,33,29,29,14.2,33.5
,1548736869764,-93,-92,-86,11,33,29,29,14.2,33.5
,1548736873118,-92,-88,-87,11,33,29,29,14.2,33.5
,1548736878676,-88,-86,-88,11,33,29,29,14.2,33.5
,1548736882043,-91,-83,-84,11,33,29,29,14.2,33.5
,1548736892114,-87,-86,-88,11,33,29,29,14.2,33.5
,1548736895501,-83,-80,-79,11,33,29,29,14.2,33.5
,1548736905640,-90,-86,-93,11,33,29,29,14.2,33.5
,1548736913473,-87,-83,-79,11,33,29,29,14.2,33.5
,1548736948221,-94,-85,-84,11,33,29,29,14.2,33.5
,1548736954926,-86,-83,-82,11,33,29,29,14.2,33.5
,1548736960551,-92,-80,-83,11,33,29,29,14.2,33.5
,1548736962791,-96,-84,-84,11,33,29,29,14.2,33.5
,1548736969496,-88,-83,-77,11,33,29,29,14.2,33.5
,1548737032311,-82,-77,-82,11,33,29,29,14.2,33.5
,1548737036826,-89,-84,-81,11,33,29,29,14.2,33.5
,1548737040213,-92,-70,-82,11,33,29,29,14.2,33.5
,1548737041324,-93,-74,-81,11,33,29,29,14.2,33.5
,1548737046967,-84,-74,-87,11,33,29,29,14.2,33.5
,1548737049193,-83,-72,-84,11,33,29,29,14.2,33.5
,1548737052544,-93,-72,-82,11,33,29,29,14.2,33.5
,1548737054784,-89,-83,-82,11,33,29,29,14.2,33.5
,1548737059282,-86,-79,-82,11,33,29,29,14.2,33.5
,1548737060394,-84,-73,-84,11,33,29,29,14.2,33.5
,1548737061507,-84,-71,-83,11,33,29,29,14.2,33.5
,1548737063746,-89,-69,-83,11,33,29,29,14.2,33.5
,1548737073836,-84,-79,-86,11,33,29,29,14.2,33.5
,1548737078298,-84,-71,-80,11,33,29,29,14.2,33.5
,1548737080523,-93,-73,-88,11,33,29,29,14.2,33.5
,1548737081650,-92,-72,-83,11,33,29,29,14.2,33.5
,1548737112880,-84,-71,-88,11,33,29,29,14.2,33.5
,1548737115103,-92,-76,-89,11,33,29,29,14.2,33.5
,1548737118454,-92,-77,-88,11,33,29,29,14.2,33.5
,1548737119567,-82,-75,-89,11,33,29,29,14.2,33.5
,1548737120678,-84,-71,-86,11,33,29,29,14.2,33.5
,1548737121790,-84,-71,-88,11,33,29,29,14.2,33.5
,1548737122918,-83,-72,-85,11,33,29,29,14.2,33.5
,1548737124031,-84,-71,-85,11,33,29,29,14.2,33.5
,1548737127399,-87,-70,-87,11,33,29,29,14.2,33.5
,1548737128511,-85,-71,-88,11,33,29,29,14.2,33.5
,1548737135232,-83,-72,-90,11,33,29,29,14.2,33.5
,1548737136361,-84,-73,-87,11,33,29,29,14.2,33.5
,1548737137489,-84,-73,-87,11,33,29,29,14.2,33.5
,1548737138601,-83,-73,-87,11,33,29,29,14.2,33.5
,1548737139716,-83,-73,-87,11,33,29,29,14.2,33.5
,1548737140841,-83,-69,-90,11,33,29,29,14.2,33.5
,1548737146451,-90,-76,-90,11,33,29,29,14.2,33.5
,1548737153762,-84,-74,-86,11,33,29,29,14.2,33.5
,1548737167206,-85,-73,-82,11,33,29,29,14.2,33.5
,1548737168333,-84,-76,-84,11,33,29,29,14.2,33.5
,1548737179571,-88,-79,-89,11,33,29,29,14.2,33.5
,1548737181812,-88,-73,-84,11,33,29,29,14.2,33.5
,1548737190756,-84,-81,-87,11,33,29,29,14.2,33.5
,1548737192998,-84,-82,-87,11,33,29,29,14.2,33.5
,1548737194110,-84,-84,-86,11,33,29,29,14.2,33.5
,1548737195222,-86,-73,-81,11,33,29,29,14.2,33.5
,1548737196349,-85,-74,-84,11,33,29,29,14.2,33.5
,1548737205295,-83,-79,-89,11,33,29,29,14.2,33.5
,1548737209794,-82,-81,-82,11,33,29,29,14.2,33.5
,1548737221030,-84,-77,-90,11,33,29,29,14.2,33.5
,1548737222141,-83,-78,-88,11,33,29,29,14.2,33.5
,1548737224382,-86,-74,-91,11,33,29,29,14.2,33.5
,1548737225494,-84,-74,-83,11,33,29,29,14.2,33.5
,1548737226606,-84,-74,-83,11,33,29,29,14.2,33.5
,1548737227736,-85,-75,-83,11,33,29,29,14.2,33.5
,1548737238003,-83,-76,-79,11,33,29,29,14.2,33.5
,1548737239132,-76,-77,-77,11,33,29,29,14.2,33.5
,1548737240243,-78,-77,-82,11,33,29,29,14.2,33.5
,1548737242483,-79,-81,-82,11,33,29,29,14.2,33.5
,1548737245851,-82,-79,-92,11,33,29,29,14.2,33.5
,1548737248091,-86,-77,-85,11,33,29,29,14.2,33.5
,1548737252571,-86,-76,-80,11,33,29,29,14.2,33.5
,1548737253701,-83,-78,-78,11,33,29,29,14.2,33.5
,1548737255941,-76,-89,-84,11,33,29,29,14.2,33.5
,1548737261516,-85,-83,-91,11,33,29,29,14.2,33.5
,1548737267108,-79,-73,-78,11,33,29,29,14.2,33.5
,1548737270459,-77,-78,-85,11,33,29,29,14.2,33.5
,1548737272703,-82,-75,-81,11,33,29,29,14.2,33.5
,1548737273812,-79,-81,-79,11,33,29,29,14.2,33.5
,1548737274939,-81,-82,-93,11,33,29,29,14.2,33.5
,1548737280550,-80,-83,-84,11,33,29,29,14.2,33.5
,1548737281661,-80,-81,-81,11,33,29,29,14.2,33.5
,1548737282773,-89,-83,-84,11,33,29,29,14.2,33.5
,1548737296725,-86,-82,-81,11,33,29,29,14.2,33.5
,1548737300090,-77,-78,-82,11,33,29,29,14.2,33.5
,1548737301218,-79,-77,-82,11,33,29,29,14.2,33.5
,1548737302346,-77,-77,-79,11,33,29,29,14.2,33.5
,1548737303460,-78,-81,-87,11,33,29,29,14.2,33.5
,1548737305699,-82,-81,-89,11,33,29,29,14.2,33.5
,1548737306811,-84,-81,-90,11,33,29,29,14.2,33.5
,1548737309034,-83,-81,-92,11,33,29,29,14.2,33.5
,1548737321349,-82,-81,-88,11,33,29,29,14.2,33.5
,1548737322478,-81,-81,-88,11,33,29,29,14.2,33.5
,1548737323589,-82,-83,-91,11,33,29,29,14.2,33.5
,1548737324702,-85,-83,-81,11,33,29,29,14.2,33.5
,1548737332551,-78,-76,-81,11,33,29,29,14.2,33.5
,1548737333678,-78,-76,-80,11,33,29,29,14.2,33.5
,1548737334791,-79,-84,-91,11,33,29,29,14.2,33.5
,1548737338160,-86,-90,-90,11,33,29,29,14.2,33.5
,1548737354075,-88,-79,-87,11,33,29,29,14.2,33.5
,1548737355205,-82,-80,-88,11,33,29,29,14.2,33.5
,1548737358557,-80,-80,-84,11,33,29,29,14.2,33.5
,1548737359671,-82,-84,-85,11,33,29,29,14.2,33.5
,1548737365310,-89,-83,-83,11,33,29,29,14.2,33.5
,1548737368679,-89,-80,-83,11,33,29,29,14.2,33.5
,1548737370935,-83,-84,-86,11,33,29,29,14.2,33.5
,1548737374321,-86,-76,-86,11,33,29,29,14.2,33.5
,1548737377673,-88,-86,-81,11,33,29,29,14.2,33.5
,1548737378785,-88,-89,-82,11,33,29,29,14.2,33.5
,1548737382137,-90,-81,-93,11,33,29,29,14.2,33.5
,1548737384377,-95,-82,-84,11,33,29,29,14.2,33.5
,1548737389968,-89,-85,-81,11,33,29,29,14.2,33.5
,1548737392227,-91,-87,-82,11,33,29,29,14.2,33.5
,1548737393338,-90,-85,-82,11,33,29,29,14.2,33.5
,1548737394449,-90,-87,-82,11,33,29,29,14.2,33.5
,1548737396673,-84,-83,-91,11,33,29,29,14.2,33.5
,1548737407916,-82,-72,-82,11,33,29,29,14.2,33.5
,1548737413523,-90,-85,-87,11,33,29,29,14.2,33.5
,1548737418004,-98,-85,-79,11,33,29,29,14.2,33.5
,1548737434847,-85,-84,-84,11,33,29,29,14.2,33.5
,1548737435959,-79,-76,-84,11,33,29,29,14.2,33.5
,1548737437071,-82,-74,-85,11,33,29,29,14.2,33.5
,1548737440440,-92,-85,-82,11,33,29,29,14.2,33.5
,1548737450462,-82,-80,-84,11,33,29,29,14.2,33.5
,1548737452686,-80,-83,-85,11,33,29,29,14.2,33.5
,1548737453814,-79,-80,-85,11,33,29,29,14.2,33.5
,1548737458294,-93,-83,-83,11,33,29,29,14.2,33.5
,1548737465047,-81,-83,-81,11,33,29,29,14.2,33.5
,1548737469528,-78,-85,-87,11,33,29,29,14.2,33.5
,1548737470656,-92,-84,-84,11,33,29,29,14.2,33.5
,1548737474025,-88,-88,-83,11,33,29,29,14.2,33.5
,1548737480746,-80,-77,-82,11,33,29,29,14.2,33.5
,1548737481858,-79,-81,-80,11,33,29,29,14.2,33.5
,1548737482971,-79,-85,-81,11,33,29,29,14.2,33.5
,1548737484081,-81,-85,-82,11,33,29,29,14.2,33.5
,1548737498779,-89,-78,-75,11,33,29,29,14.2,33.5
,1548737499906,-90,-79,-74,11,33,29,29,14.2,33.5
,1548737507723,-88,-83,-76,11,33,29,29,14.2,33.5
,1548737518941,-92,-90,-90,11,33,29,29,14.2,33.5
,1548737520054,-87,-87,-78,11,33,29,29,14.2,33.5
,1548737534638,-84,-87,-75,11,33,29,29,14.2,33.5
,1548737548127,-88,-91,-85,11,33,29,29,14.2,33.5
,1548737551499,-89,-83,-75,11,33,29,29,14.2,33.5
,1548737558216,-90,-88,-76,11,33,29,29,14.2,33.5
,1548737561568,-88,-85,-87,11,33,29,29,14.2,33.5
,1548737567177,-91,-83,-77,11,33,29,29,14.2,33.5
,1548737569417,-91,-85,-75,11,33,29,29,14.2,33.5
,1548737573882,-89,-87,-77,11,33,29,29,14.2,33.5
,1548737577249,-84,-83,-86,11,33,29,29,14.2,33.5
,1548737623283,-91,-89,-83,11,33,29,29,14.2,33.5
,1548737640093,-90,-87,-78,11,33,29,29,14.2,33.5
,1548737659156,-79,-77,-77,11,33,29,29,14.2,33.5
,1548737674754,-88,-90,-81,11,33,29,29,14.2,33.5
,1548737680314,-91,-89,-78,11,33,29,29,14.2,33.5
,1548737682557,-90,-85,-83,11,33,29,29,14.2,33.5
,1548737685923,-86,-89,-83,11,33,29,29,14.2,33.5
,1548737694903,-91,-88,-78,11,33,29,29,14.2,33.5
,1548737697127,-92,-80,-79,11,33,29,29,14.2,33.5
,1548737718435,-84,-79,-81,11,33,29,29,14.2,33.5
,1548737719562,-89,-80,-80,11,33,29,29,14.2,33.5
,1548737729653,-90,-85,-80,11,33,29,29,14.2,33.5
,1548737735253,-92,-83,-78,11,33,29,29,14.2,33.5
,1548737742000,-86,-83,-80,11,33,29,29,14.2,33.5
,1548737750975,-90,-84,-77,11,33,29,29,14.2,33.5
,1548737757679,-91,-86,-76,11,33,29,29,14.2,33.5
,1548737758808,-92,-79,-75,11,33,29,29,14.2,33.5
,1548737764400,-87,-78,-75,11,33,29,29,14.2,33.5
,1548737765514,-88,-83,-78,11,33,29,29,14.2,33.5
,1548737766641,-87,-84,-77,11,33,29,29,14.2,33.5
,1548737768863,-88,-82,-79,11,33,29,29,14.2,33.5
,1548737788486,-90,-78,-80,11,33,29,29,14.2,33.5
,1548737789598,-89,-78,-78,11,33,29,29,14.2,33.5
,1548737790709,-87,-77,-77,11,33,29,29,14.2,33.5
,1548737794061,-91,-77,-79,11,33,29,29,14.2,33.5
,1548737795173,-93,-84,-88,11,33,29,29,14.2,33.5
,1548737797418,-90,-84,-93,11,33,29,29,14.2,33.5
,1548737799655,-93,-84,-83,11,33,29,29,14.2,33.5
,1548737803005,-88,-82,-90,11,33,29,29,14.2,33.5
,1548737806373,-87,-80,-85,11,33,29,29,14.2,33.5
,1548737807489,-86,-79,-84,11,33,29,29,14.2,33.5
,1548737808598,-88,-78,-85,11,33,29,29,14.2,33.5
,1548737810856,-94,-86,-81,11,33,29,29,14.2,33.5
,1548737811966,-95,-86,-81,11,33,29,29,14.2,33.5
,1548737814206,-92,-85,-79,11,33,29,29,14.2,33.5
,1548737818687,-87,-81,-85,11,33,29,29,14.2,33.5
,1548737822056,-84,-79,-84,11,33,29,29,14.2,33.5
,1548737823184,-86,-78,-84,11,33,29,29,14.2,33.5
,1549255105357,-94,-91,-78,11,33,29,29,14.2,33.5
,1549255181454,-91,-85,-80,11,33,29,29,14.2,33.5
,1549255182595,-95,-83,-85,11,33,29,29,14.2,33.5
,1549255184832,-98,-84,-91,11,33,29,29,14.2,33.5
,1549255188166,-97,-83,-92,11,33,29,29,14.2,33.5
,1549255197057,-93,-84,-87,11,33,29,29,14.2,33.5
,1549255199292,-96,-83,-90,11,33,29,29,14.2,33.5
,1549255200420,-95,-83,-84,11,33,29,29,14.2,33.5
,1549255202673,-96,-83,-89,11,33,29,29,14.2,33.5
,1549255211628,-93,-84,-84,11,33,29,29,14.2,33.5
,1549255218363,-97,-86,-87,11,33,29,29,14.2,33.5
,1549255230697,-96,-84,-91,11,33,29,29,14.2,33.5
,1549255231810,-96,-85,-90,11,33,29,29,14.2,33.5
,1549255242952,-91,-86,-85,11,33,29,29,14.2,33.5
,1549255244093,-94,-87,-90,11,33,29,29,14.2,33.5
,1549255245222,-96,-88,-90,11,33,29,29,14.2,33.5
,1549256490694,-97,-83,-77,11,33,29,29,14.2,33.5
,1549256520973,-98,-84,-74,11,33,29,29,14.2,33.5
,1549256523213,-102,-83,-76,11,33,29,29,14.2,33.5
,1549256536685,-96,-82,-74,11,33,29,29,14.2,33.5
,1549256566997,-101,-80,-75,11,33,29,29,14.2,33.5
,1549256581596,-97,-79,-75,11,33,29,29,14.2,33.5
,1549256582710,-98,-76,-76,11,33,29,29,14.2,33.5
,1549256598370,-101,-83,-77,11,33,29,29,14.2,33.5
,1549256926944,-98,-79,-76,11,33,29,29,14.2,33.5
,1549257010973,-96,-79,-82,11,33,29,29,14.2,33.5
,1549257024443,-93,-82,-82,11,33,29,29,14.2,33.5
,1549257043449,-95,-77,-84,11,33,29,29,14.2,33.5
,1549257355283,-97,-84,-78,11,33,29,29,14.2,33.5
,1549257508761,-100,-81,-75,11,33,29,29,14.2,33.5
,1549257563596,-93,-77,-76,11,33,29,29,14.2,33.5
,1549257694678,-99,-76,-81,11,33,29,29,14.2,33.5
,1549264487250,-94,-82,-75,11,33,29,29,14.2,33.5
,1549264498435,-98,-73,-75,11,33,29,29,14.2,33.5
,1549264544287,-96,-79,-80,11,33,29,29,14.2,33.5
,1549264547671,-96,-83,-80,11,33,29,29,14.2,33.5
,1549264557778,-96,-81,-77,11,33,29,29,14.2,33.5
,1549264564531,-99,-83,-77,11,33,29,29,14.2,33.5
,1549264572348,-97,-80,-76,11,33,29,29,14.2,33.5
,1549264574604,-96,-80,-77,11,33,29,29,14.2,33.5
,1549264586915,-95,-83,-80,11,33,29,29,14.2,33.5
,1549264588045,-94,-82,-76,11,33,29,29,14.2,33.5
,1549264590268,-97,-83,-77,11,33,29,29,14.2,33.5
,1549264601486,-94,-83,-78,11,33,29,29,14.2,33.5
,1549264602597,-95,-81,-76,11,33,29,29,14.2,33.5
,1549264619391,-96,-78,-76,11,33,29,29,14.2,33.5
,1549264620503,-95,-83,-78,11,33,29,29,14.2,33.5
,1549264632780,-95,-79,-59,11,33,29,29,14.2,33.5
,1549264635021,-94,-80,-74,11,33,29,29,14.2,33.5
,1549264679758,-96,-96,-82,11,33,29,29,14.2,33.5
,1549264706637,-92,-94,-81,11,33,29,29,14.2,33.5
,1549264709987,-94,-94,-81,11,33,29,29,14.2,33.5
,1549264723492,-93,-94,-83,11,33,29,29,14.2,33.5
,1549264732432,-74,-84,-75,11,33,29,29,14.2,33.5
,1549264780533,-95,-86,-75,11,33,29,29,14.2,33.5
,1549264781645,-94,-99,-84,11,33,29,29,14.2,33.5
,1549264786157,-93,-83,-75,11,33,29,29,14.2,33.5
,1549264797355,-97,-94,-83,11,33,29,29,14.2,33.5
,1549264799596,-94,-96,-84,11,33,29,29,14.2,33.5
,1549264813051,-96,-94,-82,11,33,29,29,14.2,33.5
,1549264814180,-96,-95,-82,11,33,29,29,14.2,33.5
,1549264828694,-96,-99,-83,11,33,29,29,14.2,33.5
,1549264858853,-95,-95,-82,11,33,29,29,14.2,33.5
,1549264859982,-96,-93,-81,11,33,29,29,14.2,33.5
,1549264871145,-93,-93,-81,11,33,29,29,14.2,33.5
,1549264872272,-94,-94,-84,11,33,29,29,14.2,33.5
,1549264873384,-94,-97,-82,11,33,29,29,14.2,33.5
,1549264995967,-97,-83,-73,11,33,29,29,14.2,33.5
,1549264998191,-95,-86,-74,11,33,29,29,14.2,33.5
,1549264999301,-95,-86,-73,11,33,29,29,14.2,33.5
,1549265011576,-96,-86,-72,11,33,29,29,14.2,33.5
,1549265029505,-98,-87,-72,11,33,29,29,14.2,33.5
,1549265131319,-98,-87,-74,11,33,29,29,14.2,33.5
,1549265150406,-97,-83,-74,11,33,29,29,14.2,33.5
,1549265164984,-96,-87,-75,11,33,29,29,14.2,33.5
,1549265178401,-98,-89,-74,11,33,29,29,14.2,33.5
,1549265179512,-97,-88,-75,11,33,29,29,14.2,33.5
,1549265195134,-95,-89,-75,11,33,29,29,14.2,33.5
,1549265300349,-94,-87,-74,11,33,29,29,14.2,33.5
,1549265378740,-97,-84,-77,11,33,29,29,14.2,33.5
,1549265506433,-96,-88,-75,11,33,29,29,14.2,33.5
,1549265560210,-99,-86,-86,11,33,29,29,14.2,33.5
,1549265581436,-97,-84,-70,11,33,29,29,14.2,33.5
,1549265582546,-97,-79,-74,11,33,29,29,14.2,33.5
,1549266302028,-100,-94,-75,11,33,29,29,14.2,33.5
,1549266321134,-95,-91,-70,11,33,29,29,14.2,33.5
,1549266322246,-95,-89,-70,11,33,29,29,14.2,33.5
,1549266325580,-91,-89,-73,11,33,29,29,14.2,33.5
,1549266359213,-93,-90,-82,11,33,29,29,14.2,33.5
,1549266501952,-90,-85,-74,11,33,29,29,14.2,33.5
,1549266557910,-93,-90,-71,11,33,29,29,14.2,33.5
,1549266621724,-94,-90,-80,11,33,29,29,14.2,33.5
,1549266626201,-94,-97,-83,11,33,29,29,14.2,33.5
,1549266628442,-95,-100,-77,11,33,29,29,14.2,33.5
,1549266641920,-97,-98,-74,11,33,29,29,14.2,33.5
,1549266654246,-92,-94,-83,11,33,29,29,14.2,33.5
,1549266658718,-95,-95,-78,11,33,29,29,14.2,33.5
,1549266673263,-96,-94,-80,11,33,29,29,14.2,33.5
,1549266675501,-97,-96,-84,11,33,29,29,14.2,33.5
,1549266720305,-78,-89,-80,11,33,29,29,14.2,33.5
,1549266803088,-95,-87,-73,11,33,29,29,14.2,33.5
,1549266804213,-97,-90,-71,11,33,29,29,14.2,33.5
,1549266805325,-95,-93,-52,11,33,29,29,14.2,33.5
,1549266821025,-91,-87,-73,11,33,29,29,14.2,33.5
,1549266944593,-96,-88,-84,11,33,29,29,14.2,33.5
,1549267010657,-96,-86,-67,11,33,29,29,14.2,33.5
,1549267022943,-96,-88,-78,11,33,29,29,14.2,33.5
,1549267024054,-94,-90,-78,11,33,29,29,14.2,33.5
,1549267025183,-96,-87,-78,11,33,29,29,14.2,33.5
,1549267214396,-97,-91,-86,11,33,29,29,14.2,33.5
,1549267241377,-98,-91,-99,11,33,29,29,14.2,33.5
,1549267257048,-95,-86,-77,11,33,29,29,14.2,33.5
,1549267258157,-94,-88,-77,11,33,29,29,14.2,33.5
,1549267274956,-98,-91,-78,11,33,29,29,14.2,33.5
,1549267281710,-95,-89,-60,11,33,29,29,14.2,33.5
,1549267347793,-96,-88,-76,11,33,29,29,14.2,33.5
,1549427786768,-100,-93,-77,11,33,29,29,14.2,33.5
,1549427787878,-95,-93,-77,11,33,29,29,14.2,33.5
,1549427789002,-95,-92,-79,11,33,29,29,14.2,33.5
,1549427832586,-96,-94,-86,11,33,29,29,14.2,33.5
,1549427833695,-98,-95,-83,11,33,29,29,14.2,33.5
,1549427862817,-96,-94,-88,11,33,29,29,14.2,33.5
,1549427937721,-98,-95,-82,11,33,29,29,14.2,33.5
,1549427938844,-99,-92,-82,11,33,29,29,14.2,33.5
,1549428074250,-96,-91,-82,11,33,29,29,14.2,33.5
,1549428075374,-94,-90,-83,11,33,29,29,14.2,33.5
,1549428087681,-95,-91,-79,11,33,29,29,14.2,33.5
,1549428092114,-95,-87,-72,11,33,29,29,14.2,33.5
,1549428191561,-96,-96,-90,11,33,29,29,14.2,33.5
,1549428217250,-89,-84,-73,11,33,29,29,14.2,33.5
,1549428222853,-96,-96,-80,11,33,29,29,14.2,33.5
,1549428250839,-96,-92,-86,11,33,29,29,14.2,33.5
,1549428321754,-97,-93,-77,11,33,29,29,14.2,33.5
,1549428331792,-98,-95,-71,11,33,29,29,14.2,33.5
,1549428347387,-97,-90,-81,11,33,29,29,14.2,33.5
,1549428355194,-97,-84,-74,11,33,29,29,14.2,33.5
,1549428359659,-95,-85,-75,11,33,29,29,14.2,33.5
,1549428368606,-95,-89,-77,11,33,29,29,14.2,33.5
,1549428370861,-92,-82,-65,11,33,29,29,14.2,33.5
,1549428373106,-94,-90,-70,11,33,29,29,14.2,33.5
,1549428386536,-94,-91,-76,11,33,29,29,14.2,33.5
,1549428399898,-97,-85,-70,11,33,29,29,14.2,33.5
,1549428452261,-95,-94,-73,11,33,29,29,14.2,33.5
,1549428454495,-97,-93,-74,11,33,29,29,14.2,33.5
,1549428456743,-98,-88,-68,11,33,29,29,14.2,33.5
,1549428471313,-95,-87,-75,11,33,29,29,14.2,33.5
,1549428595383,-95,-84,-70,11,33,29,29,14.2,33.5
,1549428651294,-95,-88,-79,11,33,29,29,14.2,33.5
,1549428653528,-100,-90,-75,11,33,29,29,14.2,33.5
,1549428702330,-95,-88,-82,11,33,29,29,14.2,33.5
,1549428774938,-94,-88,-70,11,33,29,29,14.2,33.5
,1549428836403,-96,-93,-81,11,33,29,29,14.2,33.5
,1549428837528,-95,-92,-79,11,33,29,29,14.2,33.5
,1549428885465,-90,-87,-72,11,33,29,29,14.2,33.5
,1549428913393,-94,-93,-74,11,33,29,29,14.2,33.5
,1549428921216,-97,-88,-70,11,33,29,29,14.2,33.5
