,timestamp,rssi1,rssi2,rssi3,x,y,block
773,2019-01-29 10:25:53.773,-88,-76,-84,22.05,16.8,47
774,2019-01-29 10:25:56.008,-86,-74,-83,22.05,16.8,47
775,2019-01-29 10:25:57.134,-84,-74,-87,22.05,16.8,47
776,2019-01-29 10:25:58.243,-91,-74,-84,22.05,16.8,47
777,2019-01-29 10:25:59.369,-91,-74,-85,22.05,16.8,47
778,2019-01-29 10:26:01.618,-87,-70,-86,22.05,16.8,47
779,2019-01-29 10:26:03.854,-87,-76,-85,22.05,16.8,47
780,2019-01-29 10:26:06.092,-90,-79,-85,22.05,16.8,47
781,2019-01-29 10:26:07.197,-88,-77,-83,22.05,16.8,47
782,2019-01-29 10:26:10.556,-89,-75,-84,22.05,16.8,47
783,2019-01-29 10:26:11.666,-90,-70,-84,22.05,16.8,47
784,2019-01-29 10:26:13.885,-85,-74,-85,22.05,16.8,47
785,2019-01-29 10:26:26.343,-82,-69,-85,22.05,17.85,48
786,2019-01-29 10:26:28.559,-84,-70,-84,22.05,17.85,48
787,2019-01-29 10:26:29.684,-89,-74,-90,22.05,17.85,48
788,2019-01-29 10:26:34.190,-89,-75,-91,22.05,17.85,48
789,2019-01-29 10:26:40.922,-81,-74,-86,22.05,17.85,48
790,2019-01-29 10:26:43.156,-81,-74,-87,22.05,17.85,48
791,2019-01-29 10:26:47.624,-91,-74,-96,22.05,17.85,48
792,2019-01-29 10:26:50.983,-83,-71,-91,22.05,17.85,48
793,2019-01-29 10:26:53.217,-83,-72,-93,22.05,17.85,48
794,2019-01-29 10:26:55.450,-79,-67,-85,22.05,17.85,48
795,2019-01-29 10:26:56.559,-85,-69,-85,22.05,17.85,48
796,2019-01-29 10:27:06.619,-84,-71,-91,22.05,17.85,48
797,2019-01-29 10:27:09.963,-79,-70,-83,22.05,17.85,48
798,2019-01-29 10:27:11.071,-85,-70,-84,22.05,17.85,48
799,2019-01-29 10:27:15.522,-89,-74,-92,22.05,17.85,48
800,2019-01-29 10:27:16.633,-88,-74,-93,22.05,17.85,48
801,2019-01-29 10:27:18.864,-88,-74,-92,22.05,17.85,48
802,2019-01-29 10:27:19.973,-84,-71,-95,22.05,17.85,48
803,2019-01-29 10:27:22.223,-83,-71,-97,22.05,17.85,48
804,2019-01-29 10:27:23.348,-83,-71,-98,22.05,17.85,48
805,2019-01-29 10:27:57.521,-93,-75,-86,22.05,18.9,49
806,2019-01-29 10:27:58.630,-92,-72,-92,22.05,18.9,49
807,2019-01-29 10:28:12.064,-88,-79,-87,22.05,18.9,49
808,2019-01-29 10:28:13.173,-86,-76,-89,22.05,18.9,49
809,2019-01-29 10:28:14.302,-86,-75,-89,22.05,18.9,49
810,2019-01-29 10:28:16.532,-85,-71,-82,22.05,18.9,49
811,2019-01-29 10:28:19.892,-88,-77,-95,22.05,18.9,49
812,2019-01-29 10:28:24.375,-87,-78,-101,22.05,18.9,49
813,2019-01-29 10:28:25.500,-87,-75,-89,22.05,18.9,49
814,2019-01-29 10:28:27.734,-82,-73,-92,22.05,18.9,49
815,2019-01-29 10:28:42.261,-87,-75,-89,22.05,18.9,49
816,2019-01-29 10:28:46.727,-83,-74,-89,22.05,18.9,49
817,2019-01-29 10:28:47.836,-84,-75,-90,22.05,18.9,49
818,2019-01-29 10:28:52.337,-84,-76,-97,22.05,18.9,49
819,2019-01-29 10:28:53.462,-83,-74,-94,22.05,18.9,49
820,2019-01-29 10:28:54.570,-86,-75,-88,22.05,18.9,49
821,2019-01-29 10:28:56.806,-86,-79,-87,22.05,18.9,49
822,2019-01-29 10:28:57.929,-86,-83,-87,22.05,18.9,49
823,2019-01-29 10:29:04.591,-97,-74,-95,22.05,19.95,50
824,2019-01-29 10:29:06.821,-90,-73,-77,22.05,19.95,50
825,2019-01-29 10:29:07.930,-91,-73,-78,22.05,19.95,50
826,2019-01-29 10:29:12.381,-91,-76,-82,22.05,19.95,50
827,2019-01-29 10:29:13.507,-95,-75,-87,22.05,19.95,50
828,2019-01-29 10:29:20.256,-91,-77,-78,22.05,19.95,50
829,2019-01-29 10:29:22.507,-91,-83,-80,22.05,19.95,50
830,2019-01-29 10:29:23.632,-87,-77,-80,22.05,19.95,50
831,2019-01-29 10:29:24.757,-90,-78,-78,22.05,19.95,50
832,2019-01-29 10:29:25.882,-91,-76,-93,22.05,19.95,50
833,2019-01-29 10:29:26.991,-92,-76,-90,22.05,19.95,50
834,2019-01-29 10:29:28.116,-92,-77,-92,22.05,19.95,50
835,2019-01-29 10:29:29.224,-89,-77,-89,22.05,19.95,50
836,2019-01-29 10:29:33.707,-92,-79,-88,22.05,19.95,50
837,2019-01-29 10:29:34.818,-86,-79,-79,22.05,19.95,50
838,2019-01-29 10:29:35.924,-90,-82,-81,22.05,19.95,50
839,2019-01-29 10:29:40.391,-94,-75,-86,22.05,19.95,50
840,2019-01-29 10:29:41.516,-95,-76,-86,22.05,19.95,50
841,2019-01-29 10:36:45.183,-91,-73,-81,22.05,21.0,51
842,2019-01-29 10:36:46.295,-79,-58,-78,22.05,21.0,51
843,2019-01-29 10:36:50.779,-85,-78,-77,22.05,21.0,51
844,2019-01-29 10:36:53.021,-86,-75,-79,22.05,21.0,51
845,2019-01-29 10:36:58.633,-94,-78,-94,22.05,21.0,51
846,2019-01-29 10:36:59.761,-79,-78,-82,22.05,21.0,51
847,2019-01-29 10:37:00.891,-85,-74,-82,22.05,21.0,51
848,2019-01-29 10:37:03.132,-84,-76,-81,22.05,21.0,51
849,2019-01-29 10:37:04.245,-83,-65,-81,22.05,21.0,51
850,2019-01-29 10:37:10.969,-91,-77,-98,22.05,21.0,51
851,2019-01-29 10:37:12.098,-91,-76,-94,22.05,21.0,51
852,2019-01-29 10:37:14.323,-88,-76,-84,22.05,21.0,51
853,2019-01-29 10:37:15.437,-86,-75,-84,22.05,21.0,51
854,2019-01-29 10:37:16.549,-88,-75,-82,22.05,21.0,51
855,2019-01-29 10:37:17.678,-86,-75,-80,22.05,21.0,51
856,2019-01-29 10:37:27.772,-91,-76,-92,22.05,21.0,51
857,2019-01-29 10:37:28.889,-88,-75,-87,22.05,21.0,51
858,2019-01-29 10:37:30.014,-84,-78,-81,22.05,21.0,51
859,2019-01-29 10:37:47.199,-86,-76,-88,22.05,22.05,52
860,2019-01-29 10:37:48.327,-90,-72,-86,22.05,22.05,52
861,2019-01-29 10:37:55.067,-91,-73,-84,22.05,22.05,52
862,2019-01-29 10:37:58.403,-89,-75,-84,22.05,22.05,52
863,2019-01-29 10:37:59.516,-89,-77,-90,22.05,22.05,52
864,2019-01-29 10:38:01.741,-88,-77,-90,22.05,22.05,52
865,2019-01-29 10:38:03.981,-94,-77,-88,22.05,22.05,52
866,2019-01-29 10:38:12.945,-87,-74,-82,22.05,22.05,52
867,2019-01-29 10:38:15.171,-95,-73,-86,22.05,22.05,52
868,2019-01-29 10:38:17.411,-90,-75,-88,22.05,22.05,52
869,2019-01-29 10:38:23.040,-87,-74,-84,22.05,22.05,52
870,2019-01-29 10:38:25.281,-85,-75,-82,22.05,22.05,52
871,2019-01-29 10:38:27.539,-71,-76,-83,22.05,22.05,52
872,2019-01-29 10:38:28.651,-87,-75,-80,22.05,22.05,52
873,2019-01-29 10:38:43.260,-91,-78,-82,22.05,22.05,52
874,2019-01-29 10:38:44.381,-92,-74,-87,22.05,22.05,52
875,2019-01-29 10:38:46.628,-85,-73,-80,22.05,22.05,52
876,2019-01-29 10:39:17.749,-93,-73,-84,22.05,23.1,53
877,2019-01-29 10:39:34.600,-93,-78,-92,22.05,23.1,53
878,2019-01-29 10:39:39.070,-89,-76,-85,22.05,23.1,53
879,2019-01-29 10:39:43.550,-94,-79,-85,22.05,23.1,53
880,2019-01-29 10:39:44.661,-88,-84,-85,22.05,23.1,53
881,2019-01-29 10:39:49.159,-86,-78,-83,22.05,23.1,53
882,2019-01-29 10:40:02.606,-90,-70,-86,22.05,23.1,53
883,2019-01-29 10:40:03.719,-89,-73,-87,22.05,23.1,53
884,2019-01-29 10:40:04.831,-86,-81,-86,22.05,23.1,53
885,2019-01-29 10:40:09.313,-88,-72,-83,22.05,23.1,53
886,2019-01-29 10:40:13.811,-86,-82,-85,22.05,23.1,53
887,2019-01-29 10:40:16.068,-89,-87,-83,22.05,23.1,53
888,2019-01-29 10:40:17.197,-89,-90,-83,22.05,23.1,53
889,2019-01-29 10:40:18.310,-69,-82,-82,22.05,23.1,53
890,2019-01-29 10:40:25.048,-88,-85,-83,22.05,23.1,53
891,2019-01-29 10:40:26.177,-87,-83,-67,22.05,23.1,53
892,2019-01-29 10:40:27.306,-92,-83,-87,22.05,23.1,53
893,2019-01-29 10:41:06.185,-88,-74,-77,23.1,16.8,54
894,2019-01-29 10:41:09.521,-73,-70,-79,23.1,16.8,54
895,2019-01-29 10:41:10.634,-89,-67,-78,23.1,16.8,54
896,2019-01-29 10:41:11.747,-91,-70,-80,23.1,16.8,54
897,2019-01-29 10:41:12.873,-86,-54,-80,23.1,16.8,54
898,2019-01-29 10:41:15.098,-85,-75,-88,23.1,16.8,54
899,2019-01-29 10:41:16.228,-84,-76,-88,23.1,16.8,54
900,2019-01-29 10:41:18.452,-84,-76,-86,23.1,16.8,54
901,2019-01-29 10:41:24.063,-88,-70,-80,23.1,16.8,54
902,2019-01-29 10:41:25.191,-90,-72,-77,23.1,16.8,54
903,2019-01-29 10:41:27.433,-90,-54,-77,23.1,16.8,54
904,2019-01-29 10:41:28.562,-87,-52,-60,23.1,16.8,54
905,2019-01-29 10:41:29.690,-84,-76,-84,23.1,16.8,54
906,2019-01-29 10:41:30.803,-85,-76,-84,23.1,16.8,54
907,2019-01-29 10:41:31.934,-83,-77,-83,23.1,16.8,54
908,2019-01-29 10:41:33.045,-85,-79,-83,23.1,16.8,54
909,2019-01-29 10:41:34.173,-85,-76,-68,23.1,16.8,54
910,2019-01-29 10:41:40.523,-86,-68,-78,23.1,17.85,55
911,2019-01-29 10:41:41.633,-86,-64,-77,23.1,17.85,55
912,2019-01-29 10:41:43.874,-92,-72,-73,23.1,17.85,55
913,2019-01-29 10:41:46.132,-88,-68,-86,23.1,17.85,55
914,2019-01-29 10:41:47.262,-83,-69,-85,23.1,17.85,55
915,2019-01-29 10:41:48.390,-87,-68,-84,23.1,17.85,55
916,2019-01-29 10:41:49.519,-87,-73,-81,23.1,17.85,55
917,2019-01-29 10:41:52.856,-89,-73,-81,23.1,17.85,55
918,2019-01-29 10:41:53.969,-94,-71,-81,23.1,17.85,55
919,2019-01-29 10:41:59.596,-85,-71,-77,23.1,17.85,55
920,2019-01-29 10:42:00.708,-86,-70,-85,23.1,17.85,55
921,2019-01-29 10:42:01.823,-83,-69,-84,23.1,17.85,55
922,2019-01-29 10:42:02.951,-70,-53,-84,23.1,17.85,55
923,2019-01-29 10:42:04.061,-68,-69,-85,23.1,17.85,55
924,2019-01-29 10:42:05.190,-85,-72,-82,23.1,17.85,55
925,2019-01-29 10:42:13.009,-96,-71,-77,23.1,17.85,55
926,2019-01-29 10:42:14.122,-93,-70,-85,23.1,17.85,55
927,2019-01-29 10:42:20.621,-87,-72,-80,23.1,18.9,56
928,2019-01-29 10:42:21.732,-87,-73,-80,23.1,18.9,56
929,2019-01-29 10:42:22.843,-87,-75,-80,23.1,18.9,56
930,2019-01-29 10:42:23.955,-88,-73,-80,23.1,18.9,56
931,2019-01-29 10:42:26.179,-82,-68,-76,23.1,18.9,56
932,2019-01-29 10:42:28.404,-87,-64,-76,23.1,18.9,56
933,2019-01-29 10:42:29.532,-91,-73,-83,23.1,18.9,56
934,2019-01-29 10:42:32.885,-93,-74,-83,23.1,18.9,56
935,2019-01-29 10:42:35.143,-88,-75,-81,23.1,18.9,56
936,2019-01-29 10:42:36.255,-88,-75,-80,23.1,18.9,56
937,2019-01-29 10:42:38.513,-89,-74,-82,23.1,18.9,56
938,2019-01-29 10:42:39.624,-89,-68,-77,23.1,18.9,56
939,2019-01-29 10:42:40.754,-90,-67,-77,23.1,18.9,56
940,2019-01-29 10:42:41.867,-87,-69,-77,23.1,18.9,56
941,2019-01-29 10:42:42.979,-89,-68,-76,23.1,18.9,56
942,2019-01-29 10:42:45.202,-90,-75,-84,23.1,18.9,56
943,2019-01-29 10:43:37.049,-92,-76,-83,23.1,21.0,57
944,2019-01-29 10:43:39.291,-89,-78,-87,23.1,21.0,57
945,2019-01-29 10:43:42.661,-97,-74,-86,23.1,21.0,57
946,2019-01-29 10:43:49.339,-89,-73,-86,23.1,21.0,57
947,2019-01-29 10:43:58.347,-93,-74,-83,23.1,21.0,57
948,2019-01-29 10:43:59.461,-93,-70,-85,23.1,21.0,57
949,2019-01-29 10:44:00.588,-91,-72,-90,23.1,21.0,57
950,2019-01-29 10:44:10.681,-95,-74,-86,23.1,21.0,57
951,2019-01-29 10:44:11.810,-91,-75,-89,23.1,21.0,57
952,2019-01-29 10:44:14.035,-90,-74,-85,23.1,21.0,57
953,2019-01-29 10:44:17.423,-88,-72,-90,23.1,21.0,57
954,2019-01-29 10:44:18.536,-87,-72,-91,23.1,21.0,57
955,2019-01-29 10:44:21.871,-88,-74,-80,23.1,21.0,57
956,2019-01-29 10:44:26.370,-93,-76,-89,23.1,21.0,57
957,2019-01-29 10:44:29.726,-87,-74,-93,23.1,21.0,57
958,2019-01-29 10:44:30.836,-85,-56,-91,23.1,21.0,57
959,2019-01-29 10:44:31.946,-86,-74,-88,23.1,21.0,57
960,2019-01-29 10:44:45.872,-87,-73,-89,23.1,22.05,58
961,2019-01-29 10:44:49.225,-90,-68,-85,23.1,22.05,58
962,2019-01-29 10:44:50.338,-80,-75,-90,23.1,22.05,58
963,2019-01-29 10:44:51.466,-90,-75,-86,23.1,22.05,58
964,2019-01-29 10:44:53.691,-90,-71,-92,23.1,22.05,58
965,2019-01-29 10:45:07.138,-91,-71,-92,23.1,22.05,58
966,2019-01-29 10:45:08.250,-89,-71,-88,23.1,22.05,58
967,2019-01-29 10:45:26.178,-93,-68,-92,23.1,22.05,58
968,2019-01-29 10:45:30.660,-86,-72,-88,23.1,22.05,58
969,2019-01-29 10:45:37.350,-89,-70,-84,23.1,22.05,58
970,2019-01-29 10:45:41.831,-92,-75,-88,23.1,22.05,58
971,2019-01-29 10:45:45.186,-87,-67,-84,23.1,22.05,58
972,2019-01-29 10:45:50.813,-87,-72,-83,23.1,22.05,58
973,2019-01-29 10:45:51.924,-84,-70,-83,23.1,22.05,58
974,2019-01-29 10:45:54.183,-85,-72,-84,23.1,22.05,58
975,2019-01-29 10:45:55.295,-89,-73,-94,23.1,22.05,58
976,2019-01-29 10:46:04.616,-88,-74,-84,23.1,23.1,59
977,2019-01-29 10:46:05.728,-87,-73,-86,23.1,23.1,59
978,2019-01-29 10:46:07.952,-90,-82,-84,23.1,23.1,59
979,2019-01-29 10:46:16.915,-91,-75,-91,23.1,23.1,59
980,2019-01-29 10:46:18.027,-91,-74,-91,23.1,23.1,59
981,2019-01-29 10:46:21.380,-91,-77,-82,23.1,23.1,59
982,2019-01-29 10:46:24.734,-85,-78,-83,23.1,23.1,59
983,2019-01-29 10:46:26.957,-86,-78,-83,23.1,23.1,59
984,2019-01-29 10:46:30.327,-92,-77,-90,23.1,23.1,59
985,2019-01-29 10:46:34.811,-90,-81,-83,23.1,23.1,59
986,2019-01-29 10:46:39.308,-89,-77,-82,23.1,23.1,59
987,2019-01-29 10:46:42.677,-87,-83,-92,23.1,23.1,59
988,2019-01-29 10:46:43.806,-93,-83,-89,23.1,23.1,59
989,2019-01-29 10:46:46.033,-96,-61,-90,23.1,23.1,59
990,2019-01-29 10:46:52.772,-71,-75,-79,23.1,23.1,59
991,2019-01-29 10:46:58.382,-87,-81,-94,23.1,23.1,59
992,2019-01-29 10:46:59.511,-93,-61,-89,23.1,23.1,59
993,2019-01-29 10:47:12.224,-94,-80,-95,23.1,24.15,60
994,2019-01-29 10:47:14.446,-92,-81,-81,23.1,24.15,60
995,2019-01-29 10:47:21.185,-96,-89,-90,23.1,24.15,60
996,2019-01-29 10:47:22.299,-96,-89,-91,23.1,24.15,60
997,2019-01-29 10:47:25.668,-94,-80,-92,23.1,24.15,60
998,2019-01-29 10:47:32.393,-93,-76,-84,23.1,24.15,60
999,2019-01-29 10:47:35.745,-94,-89,-90,23.1,24.15,60
1000,2019-01-29 10:47:39.099,-91,-81,-89,23.1,24.15,60
1001,2019-01-29 10:47:41.355,-87,-81,-93,23.1,24.15,60
1002,2019-01-29 10:47:45.854,-96,-78,-81,23.1,24.15,60
1003,2019-01-29 10:47:49.240,-92,-79,-82,23.1,24.15,60
1004,2019-01-29 10:47:52.577,-95,-93,-90,23.1,24.15,60
1005,2019-01-29 10:47:53.689,-91,-91,-87,23.1,24.15,60
1006,2019-01-29 10:47:54.801,-84,-85,-93,23.1,24.15,60
1007,2019-01-29 10:47:55.928,-92,-82,-89,23.1,24.15,60
1008,2019-01-29 10:47:57.058,-86,-80,-89,23.1,24.15,60
1009,2019-01-29 10:48:06.038,-94,-88,-94,23.1,24.15,60
1010,2019-01-29 10:51:58.257,-95,-72,-80,24.15,16.8,61
1011,2019-01-29 10:52:09.463,-94,-70,-78,24.15,16.8,61
1012,2019-01-29 10:52:10.574,-88,-72,-78,24.15,16.8,61
1013,2019-01-29 10:52:11.687,-92,-73,-76,24.15,16.8,61
1014,2019-01-29 10:52:12.800,-88,-67,-77,24.15,16.8,61
1015,2019-01-29 10:52:15.039,-87,-71,-77,24.15,16.8,61
1016,2019-01-29 10:52:16.152,-86,-73,-78,24.15,16.8,61
1017,2019-01-29 10:52:18.377,-88,-72,-77,24.15,16.8,61
1018,2019-01-29 10:52:19.488,-86,-73,-77,24.15,16.8,61
1019,2019-01-29 10:52:21.714,-96,-82,-78,24.15,16.8,61
1020,2019-01-29 10:52:25.082,-88,-70,-80,24.15,16.8,61
1021,2019-01-29 10:52:26.194,-92,-72,-86,24.15,16.8,61
1022,2019-01-29 10:52:28.452,-91,-72,-77,24.15,16.8,61
1023,2019-01-29 10:52:29.566,-94,-73,-78,24.15,16.8,61
1024,2019-01-29 10:52:30.693,-90,-72,-77,24.15,16.8,61
1025,2019-01-29 10:52:31.805,-86,-73,-77,24.15,16.8,61
1026,2019-01-29 10:52:32.919,-87,-73,-77,24.15,16.8,61
1027,2019-01-29 10:52:34.047,-87,-74,-77,24.15,16.8,61
1028,2019-01-29 10:52:43.435,-78,-76,-85,24.15,17.85,62
1029,2019-01-29 10:52:46.804,-85,-70,-86,24.15,17.85,62
1030,2019-01-29 10:52:51.301,-83,-74,-85,24.15,17.85,62
1031,2019-01-29 10:52:52.431,-84,-75,-85,24.15,17.85,62
1032,2019-01-29 10:52:53.543,-82,-75,-88,24.15,17.85,62
1033,2019-01-29 10:52:54.655,-81,-78,-86,24.15,17.85,62
1034,2019-01-29 10:52:55.786,-80,-78,-88,24.15,17.85,62
1035,2019-01-29 10:52:56.898,-80,-77,-87,24.15,17.85,62
1036,2019-01-29 10:52:58.007,-79,-79,-86,24.15,17.85,62
1037,2019-01-29 10:52:59.119,-81,-77,-86,24.15,17.85,62
1038,2019-01-29 10:53:00.232,-81,-67,-82,24.15,17.85,62
1039,2019-01-29 10:53:01.360,-79,-75,-82,24.15,17.85,62
1040,2019-01-29 10:53:02.472,-78,-77,-80,24.15,17.85,62
1041,2019-01-29 10:53:04.696,-78,-75,-81,24.15,17.85,62
1042,2019-01-29 10:53:05.824,-84,-75,-82,24.15,17.85,62
1043,2019-01-29 10:53:10.307,-78,-77,-83,24.15,17.85,62
1044,2019-01-29 10:53:12.531,-78,-75,-84,24.15,17.85,62
1045,2019-01-29 10:54:27.302,-85,-67,-85,24.15,18.9,63
1046,2019-01-29 10:54:28.431,-93,-71,-89,24.15,18.9,63
1047,2019-01-29 10:54:35.136,-95,-73,-83,24.15,18.9,63
1048,2019-01-29 10:54:36.250,-89,-72,-84,24.15,18.9,63
1049,2019-01-29 10:54:37.361,-88,-74,-86,24.15,18.9,63
1050,2019-01-29 10:54:39.586,-87,-73,-84,24.15,18.9,63
1051,2019-01-29 10:54:40.698,-88,-67,-84,24.15,18.9,63
1052,2019-01-29 10:54:41.825,-88,-74,-88,24.15,18.9,63
1053,2019-01-29 10:54:51.916,-88,-75,-85,24.15,18.9,63
1054,2019-01-29 10:54:53.045,-88,-77,-83,24.15,18.9,63
1055,2019-01-29 10:54:57.493,-88,-72,-83,24.15,18.9,63
1056,2019-01-29 10:54:58.605,-90,-70,-86,24.15,18.9,63
1057,2019-01-29 10:55:07.583,-90,-70,-85,24.15,18.9,63
1058,2019-01-29 10:55:08.717,-89,-74,-84,24.15,18.9,63
1059,2019-01-29 10:55:09.824,-94,-70,-85,24.15,18.9,63
1060,2019-01-29 10:55:10.937,-92,-72,-88,24.15,18.9,63
1061,2019-01-29 10:55:12.064,-89,-71,-84,24.15,18.9,63
1062,2019-01-29 10:55:34.038,-88,-81,-90,24.15,21.0,64
1063,2019-01-29 10:55:41.873,-94,-84,-81,24.15,21.0,64
1064,2019-01-29 10:55:45.224,-84,-76,-83,24.15,21.0,64
1065,2019-01-29 10:55:46.337,-83,-74,-83,24.15,21.0,64
1066,2019-01-29 10:55:48.577,-87,-79,-84,24.15,21.0,64
1067,2019-01-29 10:55:49.689,-88,-79,-83,24.15,21.0,64
1068,2019-01-29 10:55:58.704,-94,-88,-82,24.15,21.0,64
1069,2019-01-29 10:56:03.200,-85,-77,-84,24.15,21.0,64
1070,2019-01-29 10:56:04.315,-84,-78,-81,24.15,21.0,64
1071,2019-01-29 10:56:05.441,-87,-76,-78,24.15,21.0,64
1072,2019-01-29 10:56:06.556,-83,-77,-78,24.15,21.0,64
1073,2019-01-29 10:56:12.166,-90,-83,-87,24.15,21.0,64
1074,2019-01-29 10:56:13.277,-92,-83,-92,24.15,21.0,64
1075,2019-01-29 10:56:15.517,-88,-76,-81,24.15,21.0,64
1076,2019-01-29 10:56:16.646,-94,-77,-80,24.15,21.0,64
1077,2019-01-29 10:56:17.757,-91,-77,-82,24.15,21.0,64
1078,2019-01-29 10:56:18.870,-92,-82,-81,24.15,21.0,64
1079,2019-01-29 10:57:03.180,-89,-75,-83,24.15,23.1,65
1080,2019-01-29 10:57:05.422,-88,-80,-89,24.15,23.1,65
1081,2019-01-29 10:57:06.550,-88,-79,-87,24.15,23.1,65
1082,2019-01-29 10:57:09.921,-87,-81,-83,24.15,23.1,65
1083,2019-01-29 10:57:12.161,-92,-77,-85,24.15,23.1,65
1084,2019-01-29 10:57:13.276,-88,-75,-91,24.15,23.1,65
1085,2019-01-29 10:57:14.386,-88,-75,-86,24.15,23.1,65
1086,2019-01-29 10:57:19.997,-83,-84,-88,24.15,23.1,65
1087,2019-01-29 10:57:21.108,-85,-83,-91,24.15,23.1,65
1088,2019-01-29 10:57:22.223,-84,-81,-88,24.15,23.1,65
1089,2019-01-29 10:57:23.333,-83,-84,-88,24.15,23.1,65
1090,2019-01-29 10:57:24.461,-88,-83,-87,24.15,23.1,65
1091,2019-01-29 10:57:25.573,-90,-76,-84,24.15,23.1,65
1092,2019-01-29 10:57:35.651,-86,-83,-93,24.15,23.1,65
1093,2019-01-29 10:57:36.778,-90,-81,-91,24.15,23.1,65
1094,2019-01-29 10:57:37.891,-85,-85,-95,24.15,23.1,65
1095,2019-01-29 10:57:39.019,-83,-84,-98,24.15,23.1,65
1096,2019-01-29 10:58:05.653,-89,-90,-91,24.15,24.15,66
1097,2019-01-29 10:58:06.765,-89,-91,-93,24.15,24.15,66
1098,2019-01-29 10:58:07.894,-92,-94,-97,24.15,24.15,66
1099,2019-01-29 10:58:10.118,-88,-83,-84,24.15,24.15,66
1100,2019-01-29 10:58:11.247,-85,-83,-84,24.15,24.15,66
1101,2019-01-29 10:58:12.376,-87,-82,-84,24.15,24.15,66
1102,2019-01-29 10:58:24.742,-91,-95,-96,24.15,24.15,66
1103,2019-01-29 10:58:39.318,-91,-83,-80,24.15,24.15,66
1104,2019-01-29 10:58:41.543,-86,-84,-83,24.15,24.15,66
1105,2019-01-29 10:58:42.654,-85,-81,-82,24.15,24.15,66
1106,2019-01-29 10:58:43.769,-86,-80,-81,24.15,24.15,66
1107,2019-01-29 10:58:44.896,-86,-82,-80,24.15,24.15,66
1108,2019-01-29 10:58:53.876,-91,-93,-97,24.15,24.15,66
1109,2019-01-29 10:58:55.005,-88,-86,-81,24.15,24.15,66
1110,2019-01-29 10:58:56.119,-88,-83,-82,24.15,24.15,66
1111,2019-01-29 10:58:57.246,-89,-81,-83,24.15,24.15,66
1112,2019-01-29 10:58:58.359,-87,-82,-82,24.15,24.15,66
1113,2019-01-29 10:58:59.489,-88,-84,-79,24.15,24.15,66
1114,2019-01-29 10:59:48.971,-95,-91,-92,24.15,25.2,67
1115,2019-01-29 11:00:00.208,-95,-82,-91,24.15,25.2,67
1116,2019-01-29 11:00:04.692,-85,-88,-91,24.15,25.2,67
1117,2019-01-29 11:00:06.915,-86,-88,-85,24.15,25.2,67
1118,2019-01-29 11:00:23.734,-90,-84,-91,24.15,25.2,67
1119,2019-01-29 11:00:36.097,-88,-92,-89,24.15,25.2,67
1120,2019-01-29 11:00:38.337,-94,-88,-92,24.15,25.2,67
1121,2019-01-29 11:00:50.638,-89,-85,-94,24.15,25.2,67
1122,2019-01-29 11:01:19.835,-88,-82,-86,24.15,25.2,67
1123,2019-01-29 11:01:20.947,-91,-82,-80,24.15,25.2,67
1124,2019-01-29 11:01:37.760,-94,-83,-91,24.15,25.2,67
1125,2019-01-29 11:01:38.874,-90,-82,-92,24.15,25.2,67
1126,2019-01-29 11:02:21.515,-91,-87,-88,24.15,25.2,67
1127,2019-01-29 11:02:33.830,-92,-86,-91,24.15,25.2,67
1128,2019-01-29 11:02:34.941,-93,-91,-86,24.15,25.2,67
1129,2019-01-29 11:02:48.385,-96,-83,-89,24.15,25.2,67
1130,2019-01-29 11:05:13.093,-86,-71,-78,25.2,16.8,68
1131,2019-01-29 11:05:18.722,-83,-69,-76,25.2,16.8,68
1132,2019-01-29 11:05:19.834,-84,-75,-73,25.2,16.8,68
1133,2019-01-29 11:05:20.947,-87,-73,-78,25.2,16.8,68
1134,2019-01-29 11:05:22.075,-87,-76,-77,25.2,16.8,68
1135,2019-01-29 11:05:23.203,-83,-75,-76,25.2,16.8,68
1136,2019-01-29 11:05:25.427,-86,-70,-77,25.2,16.8,68
1137,2019-01-29 11:05:33.312,-91,-72,-78,25.2,16.8,68
1138,2019-01-29 11:05:34.425,-89,-70,-79,25.2,16.8,68
1139,2019-01-29 11:05:38.892,-84,-76,-80,25.2,16.8,68
1140,2019-01-29 11:05:40.019,-83,-69,-77,25.2,16.8,68
1141,2019-01-29 11:05:42.260,-88,-70,-75,25.2,16.8,68
1142,2019-01-29 11:05:44.501,-92,-70,-76,25.2,16.8,68
1143,2019-01-29 11:05:46.742,-81,-69,-78,25.2,16.8,68
1144,2019-01-29 11:05:47.856,-82,-70,-78,25.2,16.8,68
1145,2019-01-29 11:05:48.967,-81,-71,-76,25.2,16.8,68
1146,2019-01-29 11:05:50.079,-84,-76,-77,25.2,16.8,68
1147,2019-01-29 11:05:59.669,-80,-73,-77,25.2,17.85,69
1148,2019-01-29 11:06:00.781,-83,-72,-79,25.2,17.85,69
1149,2019-01-29 11:06:01.894,-81,-74,-83,25.2,17.85,69
1150,2019-01-29 11:06:03.022,-82,-73,-79,25.2,17.85,69
1151,2019-01-29 11:06:04.135,-83,-74,-79,25.2,17.85,69
1152,2019-01-29 11:06:05.264,-89,-70,-81,25.2,17.85,69
1153,2019-01-29 11:06:07.488,-92,-74,-82,25.2,17.85,69
1154,2019-01-29 11:06:08.617,-92,-74,-82,25.2,17.85,69
1155,2019-01-29 11:06:09.728,-80,-82,-77,25.2,17.85,69
